Disease	Category	Gene	From_MarkerDB	Info_MarkerDB	From_KEGG	Info_KEGG	From_DisGeNET	Info_DisGeNET	From_PubMed
Pulmonary hypertension	respiratory	CX3CL1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	CXCL13	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	CXCR4	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	CYP2E1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	CYREN	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	DANCR	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	DBH	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	DCAF1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	DDAH1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	DDAH2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	DECR1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	DFFB	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	DHDDS	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	DHPS	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	DHRS7C	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	DLD	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	DMD	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	DST	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	DUSP1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	DUSP12	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	DUSP5	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	DYM	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	EDN1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	EDNRA	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ELANE	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ELF3	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	EPB42	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	EPHA2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ERAL1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	EREG	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ERMAP	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ERVK-10	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ERVK-11	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ERVK-18	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ERVK-19	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ERVK-21	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ERVK-24	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ERVK-25	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ERVK-8	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ERVK-9	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ESR1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	F2R	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	F8	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	FABP1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	FABP3	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	FAM126A	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	FCGR1B	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	FLNB	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	FLT1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	FN1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	GALNT13	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	GALNT15	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	GDF15	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	GDF2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	GFRAL	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	GLS2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	GNB1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	GNL3	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	GOLM1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	GPHA2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	GSTP1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	H19	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	H3C14	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	HCC	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	HCL2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	HDAC1	X	X	X	X	O	X	X
Pulmonary hypertension	respiratory	HDAC4	X	X	X	X	O	X	X
Pulmonary hypertension	respiratory	HDAC5	X	X	X	X	O	X	X
Pulmonary hypertension	respiratory	HGF	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	HIF1A	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	HMGB1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	HOTTIP	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	HR	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	HSP90B2P	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	HSPA5	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	HSR	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	HT	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	HTN3	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	IDO1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	IFI6	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	IFNA1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	IGF1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	IGF2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	IGFBP2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	IGKV1D-39	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	IGKV2D-26	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	IL1RL1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	IL6	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ITGB2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	KCNK3	X	X	X	X	O	X	X
Pulmonary hypertension	respiratory	KLF15	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	KLK8	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	KRAS	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	LCN2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	LMOD1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	LPA	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	LRP2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	LRPAP1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	LSR	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	LTBP2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	LTBP3	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MAP3K7	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MAPK1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MAPK14	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MCAT	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MCF2L	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MCL1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MCPH1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MERTK	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MFGE8	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MFSD11	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MIF	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MIR17	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MIR190A	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MIR191	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MIR21	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MIRLET7B	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MITF	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MMP2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MOK	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MRLN	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MRPS30	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MSC	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MSX2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	MVD	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	NDUFB6	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	NEDD9	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	NLRC3	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	NOS1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	NOS3	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	NOVA2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	NPPA	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	NPPB	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	NR2C2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	NUCB1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PAEP	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PAFAH1B1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PAH	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PAPOLA	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PCYT1A	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PCYT2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PDAP1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PDE5A	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PDZK1IP1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PGD	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PGF	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PGR	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PHGDH	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PIGF	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PITX3	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PIWIL1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PLA2G15	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PNP	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	POLDIP2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	POMC	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PON1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	POSTN	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PPIAP10	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PREP	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PRH1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PROM1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PRPH2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PTPRC	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PTS	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PTX3	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	PVR	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	RANGAP1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	RBMY1A1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	RBMY2DP	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	REG3A	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	RET	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	RHCE	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	RIPK1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	RLN3	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	RNMT	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ROCK1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ROCK2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ROS1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	RPAIN	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	S100A12	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	S100A8	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	S100A9	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SCD	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SCT	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SCTR	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SDCBP2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SELENOP	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SERPINA1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SERPINB2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SERPINF2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SETD2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SF3B1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SFTA3	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SFTPA1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SFTPA2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SFTPB	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SFTPC	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SFTPD	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SFXN1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SGSM3	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SLC16A1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SLC17A5	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SLC25A37	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SLC26A3	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SLC29A1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SLC2A1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SLC6A4	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SLTM	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SMAD9	X	X	X	X	O	X	X
Pulmonary hypertension	respiratory	SNCG	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SOD1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SOD2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SOD2-OT1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SORL1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SOS1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SPARCL1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SPINK5	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SPINT2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SPP1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SPRY4-IT1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ST2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	STS	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	SULT2A1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TCEA1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TCN1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TEAD1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TERC	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TET2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TFAM	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TFRC	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TGFB1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TGFBR1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	THBD	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	THBS1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	THBS4	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TIMP1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TIMP4	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TINCR	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TK1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TKT	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TLR4	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TMEFF2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TMEM37	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TNF	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TNFSF10	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TNNI3	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TPR	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TPT1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TST	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TUSC2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TWIST2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TXNRD1	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	TXNRD2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	UBE3A	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	UCK2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	UCP2	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	VEGFA	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	VEGFD	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	WHRN	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	YWHAE	X	X	X	X	X	X	O
Pulmonary hypertension	respiratory	ZNF384	X	X	X	X	X	X	O
Pulmonary oedema	respiratory	ADM	X	X	X	X	X	X	O
Pulmonary oedema	respiratory	AZU1	X	X	X	X	X	X	O
Pulmonary oedema	respiratory	CD274	X	X	X	X	X	X	O
Pulmonary oedema	respiratory	CYTIP	X	X	X	X	X	X	O
Pulmonary oedema	respiratory	EPB41	X	X	X	X	X	X	O
Pulmonary oedema	respiratory	HDLBP	X	X	X	X	X	X	O
Pulmonary oedema	respiratory	HEBP1	X	X	X	X	X	X	O
Pulmonary oedema	respiratory	HR	X	X	X	X	X	X	O
Pulmonary oedema	respiratory	LCN2	X	X	X	X	X	X	O
Pulmonary oedema	respiratory	NDUFB6	X	X	X	X	X	X	O
Pulmonary oedema	respiratory	NPPB	X	X	X	X	X	X	O
Pulmonary oedema	respiratory	PDCD1	X	X	X	X	X	X	O
Pulmonary oedema	respiratory	RPL17	X	X	X	X	X	X	O
Pulmonary oedema	respiratory	RPL17-C18orf32	X	X	X	X	X	X	O
Pulmonary oedema	respiratory	SLBP	X	X	X	X	X	X	O
Pulmonary oedema	respiratory	SMPD1	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	ACCS	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	ACSS2	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	AKR1C2	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	AP3B1	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	ATP2A2	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	CALCA	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	CARD16	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	CBX4	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	CCHCR1	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	CHKA	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	CHKB	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	CHRDL1	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	CMPK1	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	COX5A	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	COX8A	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	CPOX	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	CRP	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	CSF2	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	CSRP1	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	CTPP	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	CYREN	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	DST	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	EPHA2	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	EREG	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	ESM1	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	ESR1	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	FABP3	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	FABP4	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	FLVCR1	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	FUT2	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	GNL3	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	HIF1A	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	IGKV1D-39	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	IRF6	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	KRAS	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	KRT16	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	KRT17	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	KRT6B	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	LAMC2	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	NDUFB6	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	NOS3	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	NPPB	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	PAH	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	PCSK1	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	PCSK2	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	PCYT1A	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	PITX3	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	PKD1	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	PKD2	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	PLA2G15	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	PPIAP10	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	PREP	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	PROC	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	PTX3	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	SHBG	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	SLC17A5	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	SPINK5	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	TEAD1	X	X	X	X	X	X	O
Pulmonary thromboembolism	respiratory	VEGFD	X	X	X	X	X	X	O
Pyridoxamine-5'-phosphate oxidase (pnpo) deficiency	nervous	PNPO	X	X	O	-	X	X	X
Pyridoxine-dependent epilepsy	nervous	ALDH7A1	X	X	O	-	X	X	X
Radiculopathy	nervous	CAPG	X	X	X	X	X	X	O
Radiculopathy	nervous	CD46	X	X	X	X	X	X	O
Radiculopathy	nervous	CNTN3	X	X	X	X	X	X	O
Radiculopathy	nervous	CSF2	X	X	X	X	X	X	O
Radiculopathy	nervous	CYREN	X	X	X	X	X	X	O
Radiculopathy	nervous	CYRIB	X	X	X	X	X	X	O
Radiculopathy	nervous	EHHADH	X	X	X	X	X	X	O
Radiculopathy	nervous	FANCC	X	X	X	X	X	X	O
Radiculopathy	nervous	FUT2	X	X	X	X	X	X	O
Radiculopathy	nervous	GFAP	X	X	X	X	X	X	O
Radiculopathy	nervous	IGFALS	X	X	X	X	X	X	O
Radiculopathy	nervous	IGKV1-16	X	X	X	X	X	X	O
Radiculopathy	nervous	IGLL3P	X	X	X	X	X	X	O
Radiculopathy	nervous	IL6	X	X	X	X	X	X	O
Radiculopathy	nervous	IVD	X	X	X	X	X	X	O
Radiculopathy	nervous	KLK8	X	X	X	X	X	X	O
Radiculopathy	nervous	LAMC2	X	X	X	X	X	X	O
Radiculopathy	nervous	LBP	X	X	X	X	X	X	O
Radiculopathy	nervous	PI3	X	X	X	X	X	X	O
Radiculopathy	nervous	RPSA	X	X	X	X	X	X	O
Radiculopathy	nervous	SOD1	X	X	X	X	X	X	O
Rajab interstitial lung disease with brain calcification	respiratory	FARSA	X	X	O	-	X	X	X
Rajab interstitial lung disease with brain calcification	respiratory	FARSB	X	X	O	-	X	X	X
Rales	respiratory	ATP6V0A2	X	X	X	X	X	X	O
Rales	respiratory	CFH	X	X	X	X	X	X	O
Rales	respiratory	F8	X	X	X	X	X	X	O
Rales	respiratory	GPHA2	X	X	X	X	X	X	O
Rales	respiratory	LOC107228318	X	X	X	X	X	X	O
Rales	respiratory	NPPB	X	X	X	X	X	X	O
Rales	respiratory	PAH	X	X	X	X	X	X	O
Rales	respiratory	PLA2G2A	X	X	X	X	X	X	O
Rales	respiratory	PSMD3	X	X	X	X	X	X	O
Rales	respiratory	RPS3	X	X	X	X	X	X	O
Rasmussen encephalitis	nervous	CTLA4	X	X	O	polymorphism	X	X	X
Rasmussen encephalitis	nervous	PDCD1	X	X	O	polymorphism	X	X	X
Raynaud phenomenon	nervous	PITX3	X	X	X	X	X	X	O
Raynaud phenomenon	nervous	PTX3	X	X	X	X	X	X	O
Raynaud phenomenon	nervous	S100A6	X	X	X	X	X	X	O
Recurrent respiratory papillomatosis	respiratory	CCL17	X	X	X	X	X	X	O
Recurrent respiratory papillomatosis	respiratory	CCL18	X	X	X	X	X	X	O
Recurrent respiratory papillomatosis	respiratory	CCL20	X	X	X	X	X	X	O
Recurrent respiratory papillomatosis	respiratory	CCL22	X	X	X	X	X	X	O
Recurrent respiratory papillomatosis	respiratory	CISH	X	X	X	X	X	X	O
Recurrent respiratory papillomatosis	respiratory	CKAP4	X	X	X	X	X	X	O
Recurrent respiratory papillomatosis	respiratory	CYTIP	X	X	X	X	X	X	O
Recurrent respiratory papillomatosis	respiratory	EPB41	X	X	X	X	X	X	O
Recurrent respiratory papillomatosis	respiratory	FUT2	X	X	X	X	X	X	O
Recurrent respiratory papillomatosis	respiratory	H3P10	X	X	X	X	X	X	O
Recurrent respiratory papillomatosis	respiratory	NPC1	X	X	X	X	X	X	O
Recurrent respiratory papillomatosis	respiratory	RHBDL1	X	X	X	X	X	X	O
Recurrent respiratory papillomatosis	respiratory	RPE65	X	X	X	X	X	X	O
Recurrent respiratory papillomatosis	respiratory	TP63	X	X	X	X	X	X	O
